p1_clean,p2_clean,neighborhood,neighborhood_transferred,fusion,cooccurence,homology,coexpression,coexpression_transferred,experiments,experiments_transferred,database,database_transferred,textmining,textmining_transferred,combined_score
b3919,b2465,0,94,0,0,0,102,296,0,107,800,0,621,156,957
b3919,b1136,0,0,0,0,0,48,134,0,73,0,0,621,286,755
b3919,b2925,0,76,0,0,0,270,525,0,0,900,0,893,133,996
b3919,b1852,0,0,0,0,0,182,0,0,0,800,0,786,285,971
b3919,b4090,0,158,110,164,0,0,73,0,0,0,0,529,286,759
b3919,b2029,0,0,0,0,0,72,210,0,0,0,0,731,285,840
b3919,b3403,0,0,0,0,0,51,64,0,0,0,0,736,285,809
b3919,b2097,0,95,0,0,0,66,54,0,0,900,0,642,156,970
b3919,b3956,0,158,0,0,0,131,249,0,0,0,0,732,285,875
b3919,b0755,0,108,0,0,0,77,804,0,90,0,0,806,285,974
b3919,b1241,0,93,0,0,0,183,42,0,91,0,0,543,313,750
b3919,b2464,0,62,0,0,0,84,268,0,113,800,0,737,156,968
b3919,b3236,0,77,0,0,0,59,221,0,91,0,0,507,286,733
b3919,b0903,0,0,0,0,0,184,0,674,0,0,0,529,91,870
b3919,b2926,0,158,900,547,0,569,861,0,181,0,0,895,283,999
b3919,b1676,0,86,0,574,0,139,688,0,0,0,0,741,156,971
b3919,b2914,0,80,0,0,0,80,0,0,0,0,0,600,286,725
b3919,b3916,0,158,0,501,0,334,622,85,0,0,0,817,285,983
b3919,b4232,0,94,0,0,0,46,215,0,0,0,0,731,285,845
b3919,b1779,0,98,895,644,0,184,761,0,285,900,0,892,155,999
b3919,b2779,0,158,0,215,0,649,859,0,469,0,0,895,283,998
b3919,b3386,0,84,0,344,0,109,54,0,0,0,0,780,139,881
b3919,b4025,0,157,0,0,0,682,841,0,147,800,0,893,283,999
b3925,b3916,0,0,0,0,0,0,54,0,0,900,0,203,158,928
b3925,b4232,0,0,0,0,0,46,0,0,0,900,0,753,139,976
b3925,b2097,0,0,0,0,0,0,0,0,0,900,0,95,104,911
b3925,b1723,0,0,0,0,0,0,0,0,0,900,0,326,0,929
b3925,b2935,0,76,364,0,0,49,0,0,0,900,0,530,133,971
b3925,b4025,0,0,0,0,0,0,0,0,0,900,0,391,158,944
b3925,b2465,0,76,350,0,0,0,0,0,0,900,0,272,133,955
b3925,b2925,0,62,0,0,0,53,50,0,0,900,0,622,100,964
b3925,b2464,0,62,0,0,0,0,0,0,0,900,0,501,100,952
b3925,b0008,0,62,0,0,0,0,0,0,0,900,0,395,100,942
b3951,b2579,0,0,0,723,0,0,0,0,0,0,0,200,0,768
b3951,b0116,0,0,0,0,0,0,0,0,0,900,0,106,47,907
b3951,b1241,0,108,0,0,0,0,42,0,0,900,0,324,142,941
b3951,b1702,0,50,0,0,0,0,0,0,0,900,0,78,62,906
b3951,b0351,0,0,0,0,0,0,0,0,0,900,0,267,0,923
b3951,b2297,0,46,0,0,0,0,62,0,0,900,0,102,95,914
b3951,b3952,773,59,190,775,0,154,390,0,0,0,0,620,67,990
b3951,b4014,0,0,0,0,0,0,0,0,0,900,0,78,0,903
b3951,b1676,0,0,0,0,0,0,54,0,0,900,0,0,98,907
b3951,b0114,0,0,0,0,0,0,0,0,0,900,0,74,0,903
b3951,b0729,0,0,0,0,0,0,0,0,0,800,0,0,0,800
b3951,b3114,0,0,0,246,613,46,0,0,0,900,0,266,0,940
b3951,b0902,0,64,42,730,0,0,390,0,0,0,0,478,67,911
b3951,b0728,0,0,0,0,0,0,0,0,0,800,0,358,0,866
b3951,b2458,0,0,0,0,0,68,62,0,0,900,0,204,83,924
b3951,b1854,0,0,0,0,0,0,54,0,0,900,0,0,98,907
b3951,b0720,0,0,0,0,0,0,0,0,0,800,0,0,94,811
b3951,b3236,0,0,0,0,0,0,64,0,0,800,0,0,133,823
b3951,b0903,0,0,0,240,611,0,0,0,0,900,0,272,0,939
b3951,b1479,0,0,0,0,0,0,125,0,0,900,0,0,95,913
b3951,b1380,0,0,0,0,0,0,0,0,0,900,0,67,63,904
b3951,b2133,0,0,0,0,0,0,0,0,0,900,0,0,46,900
b3951,b2463,0,0,0,0,0,0,125,0,0,900,0,88,284,935
b3951,b2976,0,0,0,0,0,43,0,0,0,900,0,0,0,900
b3951,b0115,0,0,0,0,0,0,102,0,0,900,0,78,98,915
b3952,b3114,0,59,0,756,0,0,390,0,0,0,0,894,67,983
b3952,b0903,0,59,0,754,0,0,390,0,0,0,0,893,67,983
b3952,b2579,0,0,0,772,0,0,0,0,0,0,0,386,0,854
b3952,b3951,773,59,190,775,0,154,390,0,0,0,0,620,67,990
b3956,b2296,0,0,0,0,0,0,0,0,0,0,0,816,154,837
b3956,b4025,0,105,0,0,0,192,44,0,0,0,0,804,285,885
b3956,b2976,0,0,0,0,0,0,0,78,0,800,0,570,154,923
b3956,b2463,0,0,0,0,0,0,0,0,0,0,0,808,316,863
b3956,b3919,0,158,0,0,0,131,249,0,0,0,0,732,285,875
b3956,b1852,0,158,0,0,0,109,0,0,0,0,0,810,285,884
b3956,b4015,0,0,0,0,0,48,0,0,0,0,0,818,285,865
b3956,b1380,0,75,0,0,0,0,0,0,0,0,0,810,154,838
b3956,b2779,0,0,0,0,0,71,67,0,0,900,0,623,286,972
b3956,b1779,0,98,0,0,0,63,0,0,0,0,0,645,156,712
b3956,b1761,0,0,0,0,0,303,0,0,0,0,0,501,286,729
b3956,b1136,0,79,0,0,0,51,0,0,0,0,0,786,285,848
b3956,b0114,0,0,0,0,0,46,0,0,0,0,0,622,285,719
b3956,b1676,0,0,0,0,0,51,0,0,0,900,0,811,154,982
b3956,b2926,0,158,0,0,0,113,104,0,0,0,0,630,286,790
b3956,b0903,0,0,0,0,0,0,67,0,0,0,0,809,0,814
b3956,b3236,0,0,0,0,0,55,0,0,0,900,0,782,285,983
b3956,b1479,0,0,0,0,0,102,0,0,0,0,0,802,214,848
b3956,b0720,0,0,0,0,0,68,0,0,0,800,0,931,154,987
b3956,b1854,0,0,0,0,0,53,0,0,0,900,0,783,154,980
b3956,b1702,0,0,0,0,0,0,0,0,0,900,0,811,285,985
b3956,b1241,0,62,0,163,0,69,0,0,0,0,0,736,282,836
b3956,b4014,0,0,0,0,0,46,0,0,0,800,0,805,154,964
b3956,b2029,0,0,0,0,0,0,0,0,0,0,0,781,213,820
b3956,b3403,0,0,0,0,0,0,0,0,0,900,0,897,283,991
b3956,b2297,0,0,0,0,0,43,0,0,0,0,0,810,317,864
b3962,b0115,0,65,292,357,0,0,402,0,487,0,253,75,105,891
b3962,b1603,0,0,0,0,0,0,0,0,0,900,0,893,95,989
b3962,b0726,0,84,0,223,0,357,231,0,347,0,321,0,139,827
b3962,b4025,0,72,0,0,0,0,211,0,0,0,0,801,133,856
b3962,b2029,0,52,0,0,0,0,107,0,81,0,0,644,128,714
b3962,b0720,0,60,0,0,0,352,70,0,95,0,0,711,103,836
b3962,b0727,0,65,285,365,0,202,402,0,487,0,253,0,105,906
b3962,b0723,0,62,0,0,0,746,82,0,90,0,0,77,100,796
b3962,b0722,0,67,0,218,0,747,75,0,0,0,0,0,103,818
b3962,b1136,0,0,0,0,0,224,67,0,64,0,0,600,133,722
b3962,b0721,0,81,0,165,0,670,74,0,0,0,0,55,137,764
b3962,b0724,0,64,0,0,0,751,74,0,92,0,0,0,100,791
b3962,b2463,0,188,0,0,0,148,381,0,0,0,0,644,289,871
b3962,b1852,0,0,0,0,0,0,126,0,0,0,0,801,133,836
b3962,b1602,0,0,0,0,0,0,0,0,0,900,0,872,105,987
b4014,b4015,675,98,900,761,0,982,694,0,0,900,0,930,154,999
b4014,b2463,0,165,0,0,0,183,365,0,0,900,0,600,313,985
b4014,b2976,0,0,0,0,0,84,0,0,0,900,0,804,0,980
b4014,b0115,0,0,0,0,0,0,0,0,0,900,0,389,132,942
b4014,b3951,0,0,0,0,0,0,0,0,0,900,0,78,0,903
b4014,b4122,0,0,0,0,0,0,0,0,0,900,0,329,142,937
b4014,b2296,0,0,0,0,0,0,399,0,0,0,0,781,133,875
b4014,b0351,0,0,0,0,0,0,0,0,0,900,0,206,0,917
b4014,b2297,0,45,0,0,0,0,365,0,0,900,0,732,315,986
b4014,b3403,0,62,0,0,0,50,0,0,0,800,0,782,155,961
b4014,b1611,0,52,0,0,0,47,0,0,0,900,0,147,158,923
b4014,b3956,0,0,0,0,0,46,0,0,0,800,0,805,154,964
b4014,b0116,0,0,0,0,0,0,0,0,0,500,0,455,88,729
b4014,b1241,0,46,0,0,0,0,0,0,0,900,0,389,67,938
b4014,b1702,0,0,0,0,0,49,59,0,0,0,0,731,151,768
b4014,b0720,0,0,0,0,0,273,300,0,92,900,0,813,133,990
b4014,b0728,0,0,0,0,0,113,49,0,0,800,0,197,141,862
b4014,b2458,0,45,0,0,0,0,365,0,0,900,0,161,105,946
b4014,b1612,0,0,0,0,0,98,0,0,0,900,0,413,142,948
b4014,b1479,0,62,0,0,0,0,0,0,0,900,0,454,116,948
b4014,b3236,0,0,0,0,0,190,57,0,90,900,0,625,157,972
b4014,b0903,0,0,0,0,0,0,0,0,0,900,0,502,0,948
b4014,b3114,0,0,0,0,0,0,0,0,0,900,0,274,0,924
b4014,b0729,0,0,0,0,0,111,54,0,90,800,0,265,101,875
b4014,b1136,0,0,0,0,0,105,359,0,0,0,0,810,154,895
b4015,b1136,0,77,0,0,0,151,66,0,0,0,0,894,283,934
b4015,b1276,0,0,0,0,0,226,55,0,0,900,0,622,156,972
b4015,b0724,0,0,0,0,0,184,54,0,0,500,0,386,139,758
b4015,b0726,0,0,0,0,0,334,0,0,0,0,0,600,286,793
b4015,b0118,0,0,0,0,0,113,0,0,0,900,0,731,63,974
b4015,b2463,0,0,0,0,0,253,404,0,0,0,0,624,314,869
b4015,b0115,0,0,0,0,0,0,0,0,0,0,0,684,144,717
b4015,b2976,0,98,0,300,0,84,694,0,0,900,0,903,154,998
b4015,b2296,0,0,0,0,0,0,536,0,0,0,0,809,154,918
b4015,b2297,0,0,0,0,0,0,404,0,0,0,0,809,316,915
b4015,b3403,0,94,0,0,0,68,0,0,0,0,0,814,285,872
b4015,b3956,0,0,0,0,0,48,0,0,0,0,0,818,285,865
b4015,b4014,675,98,900,761,0,982,694,0,0,900,0,930,154,999
b4015,b0116,0,0,0,0,0,50,0,0,0,0,0,769,104,786
b4015,b1702,0,0,0,0,0,71,89,0,0,0,0,789,207,839
b4015,b2458,0,0,0,0,0,0,404,0,0,0,0,476,139,707
b4015,b0720,0,0,0,0,0,457,69,0,0,0,0,891,155,947
b4015,b3236,0,0,0,0,0,245,51,0,0,0,0,645,284,793
b4015,b0723,0,0,0,0,0,171,54,0,0,500,0,458,144,784
b4025,b2417,0,83,0,0,0,51,0,0,0,900,0,385,139,945
b4025,b1136,0,62,0,0,0,0,186,0,76,0,0,782,285,869
b4025,b1723,0,97,0,0,0,0,0,0,0,900,0,731,155,976
b4025,b2463,0,82,0,0,0,0,220,0,95,0,0,460,316,717
b4025,b2925,0,76,0,0,0,143,525,0,0,800,0,810,133,984
b4025,b1621,0,60,0,0,0,0,0,0,0,900,0,0,310,929
b4025,b3919,0,157,0,0,0,682,841,0,147,800,0,893,283,999
b4025,b1852,0,158,0,0,0,103,523,0,0,900,0,899,283,996
b4025,b0755,0,0,0,0,0,55,523,0,0,800,0,756,285,981
b4025,b2029,0,155,0,0,0,0,150,0,0,0,0,875,284,927
b4025,b3403,0,45,0,0,0,0,85,0,0,0,0,803,285,860
b4025,b2914,0,158,0,0,0,66,57,0,0,0,0,529,286,705
b4025,b1676,0,98,0,0,0,91,734,0,0,800,0,781,156,990
b4025,b3236,0,158,0,0,0,0,344,0,0,0,0,931,281,968
b4025,b2926,0,158,0,192,0,275,858,0,90,0,0,813,285,989
b4025,b2464,0,98,0,0,0,79,375,0,0,900,0,731,156,985
b4025,b0720,0,50,0,0,0,0,95,0,77,0,0,810,156,849
b4025,b4395,0,92,0,0,0,0,0,0,0,800,0,286,146,874
b4025,b2935,0,98,24,0,0,78,525,0,76,900,0,809,156,992
b4025,b2297,0,106,0,0,0,75,300,0,95,0,0,782,317,903
b4025,b0114,0,66,0,0,0,80,68,0,0,800,0,386,286,913
b4025,b2465,0,98,20,0,0,104,525,0,76,900,0,731,156,989
b4025,b3612,0,156,0,0,0,136,221,0,0,800,0,544,286,954
b4025,b0008,0,98,0,0,0,73,375,0,0,900,0,804,156,989
b4025,b1854,0,98,0,173,0,46,734,0,0,800,0,789,156,991
b4025,b2779,0,158,0,0,0,263,804,0,92,800,0,892,283,997
b4025,b3916,0,158,0,0,0,177,801,0,93,900,0,891,283,998
b4025,b4232,0,0,0,172,0,50,75,0,0,900,0,781,285,985
b4025,b3962,0,72,0,0,0,0,211,0,0,0,0,801,133,856
b4025,b1779,0,98,0,215,0,54,586,0,0,800,0,902,154,994
b4025,b2296,0,94,0,0,0,55,0,0,0,0,0,680,156,737
b4025,b3925,0,0,0,0,0,0,0,0,0,900,0,391,158,944
b4025,b1101,0,60,0,0,0,43,0,0,0,900,0,785,310,984
b4025,b3386,0,84,0,0,0,52,0,0,0,0,0,781,139,814
b4025,b1702,0,108,0,0,0,0,0,0,0,800,0,624,286,945
b4025,b1241,0,66,0,0,0,108,126,0,95,0,0,645,313,801
b4025,b3956,0,105,0,0,0,192,44,0,0,0,0,804,285,885
b4025,b2097,0,0,0,0,0,0,0,0,0,800,0,477,143,902
b4090,b1723,0,98,0,0,0,0,664,0,0,0,0,324,158,804
b4090,b3386,0,84,0,153,0,0,0,0,0,900,0,530,139,962
b4090,b3919,0,158,110,164,0,0,73,0,0,0,0,529,286,759
b4090,b2029,0,154,0,0,0,0,0,0,0,900,0,459,169,956
b4090,b2935,0,98,0,0,0,49,63,0,0,900,0,644,156,970
b4090,b2914,0,0,0,0,0,0,0,0,0,900,0,892,283,991
b4090,b2465,0,98,0,0,0,0,63,0,0,900,0,600,156,966
b4122,b0118,0,196,0,0,0,0,234,0,0,0,0,645,315,830
b4122,b2976,0,0,0,0,0,0,0,0,0,900,0,285,142,933
b4122,b2463,0,234,6,0,0,0,0,0,0,900,0,272,331,957
b4122,b0721,0,197,0,0,0,0,66,0,0,650,0,649,315,925
b4122,b1136,0,197,0,0,0,0,219,0,0,0,0,506,315,759
b4122,b0724,0,195,0,0,0,0,73,0,0,650,0,478,313,889
b4122,b1276,0,101,0,0,0,0,104,0,0,0,0,717,313,822
b4122,b0727,0,0,0,0,0,0,49,0,0,0,0,645,313,747
b4122,b4154,0,195,0,0,0,118,222,0,0,650,0,328,313,889
b4122,b0720,0,192,0,0,0,0,54,0,0,800,0,754,313,969
b4122,b4153,0,195,0,0,0,139,73,0,0,650,0,390,313,883
b4122,b4152,0,0,0,0,0,120,0,0,0,650,0,390,0,795
b4122,b3236,0,197,0,0,0,0,736,0,0,900,0,529,315,991
b4122,b1612,0,192,0,47,991,0,0,55,0,900,0,49,291,939
b4122,b1479,0,195,0,0,0,0,54,0,0,900,0,326,313,958
b4122,b1676,0,60,0,0,0,0,290,0,0,0,0,452,309,713
b4122,b4151,0,0,0,0,0,141,0,0,0,650,0,388,0,799
b4122,b0723,0,195,0,0,0,0,222,0,0,650,0,451,313,902
b4122,b0722,0,197,0,0,0,0,74,0,0,650,0,272,313,846
b4122,b1611,0,197,0,0,0,0,54,0,0,900,0,809,315,988
b4122,b4014,0,0,0,0,0,0,0,0,0,900,0,329,142,937
b4151,b4122,0,0,0,0,0,141,0,0,0,650,0,388,0,799
b4151,b0722,0,0,0,0,0,0,0,0,0,900,0,386,205,946
b4151,b0723,0,98,0,0,0,0,42,0,0,900,0,500,67,952
b4151,b0729,0,0,0,0,0,0,0,0,0,900,0,94,135,914
b4151,b4152,768,154,0,775,0,990,536,980,0,900,0,972,213,999
b4151,b1612,0,0,0,0,0,0,0,0,0,650,0,200,0,708
b4151,b4154,762,98,0,700,0,783,54,961,0,900,0,934,67,999
b4151,b0728,0,0,0,0,0,0,0,0,0,900,0,90,212,922
b4151,b4153,762,98,0,720,0,933,107,980,0,900,0,973,66,999
b4151,b0724,0,98,0,0,0,0,68,0,0,900,0,478,66,951
b4151,b0721,0,0,0,0,0,0,0,0,0,900,0,523,138,955
b4152,b4151,768,154,0,775,0,990,536,980,0,900,0,972,213,999
b4152,b0721,0,0,0,0,0,0,0,0,0,900,0,458,65,944
b4152,b0724,0,98,0,0,0,0,144,0,0,900,0,322,0,940
b4152,b1612,0,0,0,0,0,0,0,0,0,650,0,231,0,719
b4152,b4154,768,98,0,686,0,897,73,994,0,900,0,951,0,999
b4152,b0728,0,0,0,0,0,0,0,0,0,900,0,69,0,902
b4152,b4153,768,98,0,723,0,965,272,980,0,900,0,980,0,999
b4152,b0723,0,98,0,0,0,0,54,0,0,900,0,454,0,947
b4152,b0729,0,0,0,0,0,0,0,0,0,900,0,116,0,907
b4152,b4122,0,0,0,0,0,120,0,0,0,650,0,390,0,795
b4152,b0722,0,0,0,0,0,0,0,0,0,900,0,202,176,928
b4153,b2277,0,0,0,0,0,0,403,0,0,500,0,105,143,740
b4153,b1611,0,98,0,0,0,0,342,0,106,650,0,206,157,846
b4153,b2287,0,55,0,0,0,0,528,0,134,500,0,143,133,823
b4153,b2276,0,0,0,0,0,0,248,0,0,500,0,268,146,733
b4153,b2283,0,0,0,0,0,0,660,0,161,500,0,208,157,887
b4153,b0726,0,98,27,0,0,0,529,0,90,0,0,274,156,719
b4153,b2281,0,0,0,0,0,0,516,0,91,500,0,119,94,792
b4153,b4122,0,195,0,0,0,139,73,0,0,650,0,390,313,883
b4153,b2285,0,0,0,0,0,0,756,0,166,500,0,231,153,921
b4153,b2284,0,0,0,0,0,0,644,0,111,500,0,201,156,873
b4153,b2282,0,59,0,0,0,0,398,0,0,500,0,206,136,770
b4153,b2286,0,181,0,0,0,0,912,0,199,500,0,277,317,982
b4153,b0721,0,98,0,0,0,0,657,0,622,900,597,473,151,997
b4153,b0724,0,0,0,190,796,0,0,0,0,900,0,153,0,925
b4153,b3733,0,46,0,0,0,0,716,0,90,0,0,326,158,834
b4153,b1612,0,195,0,0,0,0,73,0,0,650,0,388,313,870
b4153,b3236,0,98,0,260,0,0,397,0,94,0,0,384,157,766
b4153,b4152,768,98,0,723,0,965,272,980,0,900,0,980,0,999
b4153,b4154,773,154,22,775,0,989,598,999,616,900,331,986,133,999
b4153,b0728,0,98,16,416,0,0,391,0,90,900,0,147,156,972
b4153,b0722,0,98,0,0,0,0,525,0,279,900,0,325,154,978
b4153,b0723,0,76,47,772,0,0,598,0,616,900,331,610,133,999
b4153,b0729,0,65,38,484,0,0,294,0,114,900,0,161,105,970
b4153,b4151,762,98,0,720,0,933,107,980,0,900,0,973,66,999
b4154,b1611,0,98,154,0,0,0,536,0,91,650,0,325,157,917
b4154,b2297,0,63,0,0,0,55,112,0,0,0,0,730,314,827
b4154,b2287,0,48,0,0,0,0,385,0,90,500,0,105,136,746
b4154,b1241,0,61,0,0,0,80,126,0,78,0,0,752,103,809
b4154,b2283,0,60,0,0,0,0,524,0,109,500,0,164,158,827
b4154,b4152,768,98,0,686,0,897,73,994,0,900,0,951,0,999
b4154,b0903,0,0,0,0,0,109,0,0,0,0,0,783,62,802
b4154,b3236,0,98,0,241,0,0,388,0,94,0,0,278,157,715
b4154,b3734,0,0,0,0,0,0,573,0,0,0,0,266,157,712
b4154,b1612,0,195,0,0,0,0,222,0,0,650,0,508,313,912
b4154,b0728,0,98,26,339,0,0,378,0,111,900,0,203,156,971
b4154,b4153,773,154,22,775,0,989,598,999,616,900,331,986,133,999
b4154,b0723,0,0,0,146,856,0,0,0,0,900,0,128,0,919
b4154,b0729,0,65,62,451,0,0,279,0,90,900,0,200,105,969
b4154,b0722,0,98,0,0,0,0,468,0,381,900,0,313,154,978
b4154,b4151,762,98,0,700,0,783,54,961,0,900,0,934,67,999
b4154,b0721,0,98,0,0,0,0,615,0,622,900,639,329,151,996
b4154,b2286,0,109,0,0,0,0,885,0,161,500,0,147,317,969
b4154,b0724,0,96,85,769,0,0,598,0,616,900,331,527,133,998
b4154,b1380,0,60,0,0,0,0,54,0,0,0,0,788,48,796
b4154,b2281,0,56,0,0,0,0,399,0,79,500,0,156,94,753
b4154,b0726,0,98,44,0,0,0,594,0,90,0,0,272,155,758
b4154,b2284,0,55,0,0,0,0,761,0,107,500,0,326,147,928
b4154,b2285,0,0,0,0,0,0,391,0,92,500,0,153,151,764
b4154,b4122,0,195,0,0,0,118,222,0,0,650,0,328,313,889
b4232,b1136,0,0,0,0,0,0,458,0,0,0,0,521,214,778
b4232,b1723,0,0,0,0,0,0,0,0,0,900,0,839,142,984
b4232,b1779,0,98,0,0,0,0,284,0,0,0,0,529,157,709
b4232,b3916,0,106,0,0,0,0,0,0,0,900,0,736,285,980
b4232,b2779,0,0,0,0,0,0,345,0,0,0,0,621,286,807
b4232,b2925,0,76,0,0,0,0,145,0,0,900,0,732,133,978
b4232,b1852,0,156,0,0,0,0,71,0,0,0,0,620,286,758
b4232,b3919,0,94,0,0,0,46,215,0,0,0,0,731,285,845
b4232,b4025,0,0,0,172,0,50,75,0,0,900,0,781,285,985
b4232,b2415,0,0,0,0,0,0,54,0,0,500,0,479,42,732
b4232,b3925,0,0,0,0,0,46,0,0,0,900,0,753,139,976
b4232,b3403,0,107,0,152,0,76,131,0,0,0,0,645,285,809
b4232,b2935,0,98,0,0,0,47,351,0,0,900,0,544,157,973
b4232,b2097,0,98,0,0,0,0,0,0,0,900,0,389,133,945
b4232,b1702,0,67,0,0,0,228,72,0,0,0,0,624,285,787
b4232,b2464,0,70,0,0,0,0,73,0,0,900,0,386,141,946
b4232,b0008,0,70,0,0,0,53,73,0,0,900,0,522,141,958
b4232,b1676,0,62,0,0,0,0,158,0,0,0,0,742,155,804
b4232,b2465,0,98,0,0,0,0,351,0,0,900,0,521,157,972
b4395,b2779,0,0,0,0,0,0,0,0,0,900,0,388,158,943
b4395,b2464,0,62,0,0,0,0,57,0,0,800,0,0,70,813
b4395,b3612,0,0,0,0,0,0,0,0,0,900,0,88,145,915
b4395,b2926,0,0,0,0,0,0,0,0,0,900,0,88,158,916
b4395,b0008,0,62,0,0,0,0,57,0,0,800,0,202,70,844
b4395,b2465,0,59,0,0,0,0,0,0,0,800,0,87,109,826
b4395,b2097,0,0,0,0,0,0,0,0,0,800,0,510,0,897
b4395,b0755,0,0,0,246,0,0,0,0,91,900,0,681,156,978
b4395,b2935,0,59,0,0,0,103,0,0,0,800,0,200,109,857
b4395,b2925,0,0,0,0,0,0,0,0,0,800,0,170,100,837
b4395,b1852,0,54,0,0,0,0,54,0,0,800,0,147,147,846
b4395,b4025,0,92,0,0,0,0,0,0,0,800,0,286,146,874
